"OI","Owens-Illinois, Inc. Common Sto",25.69,-0.15,"-0.58%"
"OKE","ONEOK, Inc. Common Stock",44.47,-0.17,"-0.38%"
"OMC","Omnicom Group Inc. Common Stock",78.06,+0.27,"+0.35%"
"ORCL","Oracle Corporation Common Stock",44.15,-0.23,"-0.52%"
"ORLY","O'Reilly Automotive, Inc.",222.67,+0.39,"+0.18%"
"OXY","Occidental Petroleum Corporatio",75.93,-0.36,"-0.47%"
"PAYX","Paychex, Inc.",49.95,+0.02,"+0.04%"
"PBCT","People's United Financial, Inc.",15.34,-0.07,"-0.45%"
"PBI","Pitney Bowes Inc. Common Stock",22.82,-0.04,"-0.17%"
"PCAR","PACCAR Inc.",66.34,-0.48,"-0.72%"
"PCG","Pacific Gas & Electric Co. Comm",51.85,+0.42,"+0.82%"
"PCL","Plum Creek Timber Company, Inc.",41.827,+0.157,"+0.377%"
"PCLN","The Priceline Group Inc. ",1192.83,+2.74,"+0.23%"
"PCP","Precision Castparts Corporation",210.95,+3.34,"+1.61%"
"PCS",N/A,N/A,+0,"+0%"
"PDCO","Patterson Companies, Inc.",46.62,+0.17,"+0.37%"
"PEG","Public Service Enterprise Group",42.35,+0.07,"+0.17%"
"PEP","Pepsico, Inc. Common Stock",98.00,+0.00,"+0.00%"
"PETM","PetSmart, Inc",82.98,+0.00,"+0.00%"
"PFE","Pfizer, Inc. Common Stock",34.02,+0.08,"+0.24%"
"PFG","Principal Financial Group Inc C",51.7699,-0.2201,"-0.4234%"
"PG","Procter & Gamble Company (The) ",80.94,+0.37,"+0.46%"
"PGR","Progressive Corporation (The) C",27.39,+0.00,"+0.00%"
"PH","Parker-Hannifin Corporation Com",122.44,-2.15,"-1.73%"
"PHM","PulteGroup, Inc. Common Stock",19.45,-0.13,"-0.66%"
"PKI","PerkinElmer, Inc. Common Stock",51.81,+0.03,"+0.06%"
"PLD","ProLogis, Inc. Common Stock",40.45,+0.18,"+0.45%"
"PLL","Pall Corporation Common Stock",123.77,+0.02,"+0.02%"
"PM","Philip Morris International Inc",86.30,-0.49,"-0.56%"
"PNC","PNC Financial Services Group, I",94.62,-0.34,"-0.36%"
"PNR","Pentair plc. Ordinary Share",63.91,-0.41,"-0.64%"
"PNW","Pinnacle West Capital Corporati",59.64,+0.26,"+0.44%"
"POM","PEPCO Holdings, Inc Common Stoc",24.52,-0.29,"-1.17%"
"PPG","PPG Industries, Inc. Common Sto",228.75,-0.05,"-0.02%"
"PPL","PP&L Corporation Common Stock",33.71,+0.13,"+0.39%"
"PRGO","Perrigo Company plc Ordinary Sh",193.68,-0.47,"-0.24%"
"PRU","Prudential Financial, Inc. Comm",85.59,-0.71,"-0.82%"
"PSA","Public Storage Common Stock",198.39,+1.01,"+0.51%"
"PSX","Phillips 66 Common Stock",81.23,-0.40,"-0.49%"
"PWR","Quanta Services, Inc. Common St",29.51,+0.14,"+0.48%"
"PX","Praxair, Inc. Common Stock",120.60,-0.01,"-0.01%"
